award_id_piid,current_total_value_of_award,recipient_name,financial_year,uniqueness,years
HSCETE16J00223,20066.25,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCEMS15F00020,20806,S J BASHEN INC,2016,multi-year,multi-year
HSCETE15J00774,20825.84,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00175,21506,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00216,21696.8,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE16J00297,21983.31,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE15J00412,22248,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00224,24645,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00435,25389.94,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00260,25400,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00243,25749.6,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00036,26366.4,ESCGOV,2016,multi-year,multi-year
HSCETE16J00226,27736.79,GOVPLACE,2016,multi-year,multi-year
HSCETE16J00332,29130,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00265,29220,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00292,29995.55,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00305,30715.42,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00098,30834.16,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00198,32112,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00271,32112,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00403,33359.28,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00396,34377.36,GOVPLACE,2016,multi-year,multi-year
HSCETE16J00129,34602,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE16J00320,34866.42,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00278,34933.69,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE16J00460,35208.1,GOVPLACE,2016,multi-year,multi-year
HSCETE16J00189,35799.72,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE16J00280,36915.45,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00204,37078.08,GOVPLACE,2016,multi-year,multi-year
HSCETE15F00087,38165.82,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00131,38250,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00244,39065,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00452,39286.32,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCEMS14F00053,42314,S J BASHEN INC,2016,multi-year,multi-year
HSCEMS14F00062,45936,S J BASHEN INC,2016,multi-year,multi-year
HSCETE16J00253,49874.46,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCEDM14J00026,50947.69,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCEMS15F00041,51440.09,S J BASHEN INC,2016,multi-year,multi-year
HSCEMS15F00012,52403,S J BASHEN INC,2016,multi-year,multi-year
HSCETE16J00319,52547.14,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00179,54242,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE16J00328,56016.9,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00128,56050,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00209,56436.59,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00122,58187.72,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00088,58491.95,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00170,61864.6,GOVPLACE,2016,multi-year,multi-year
HSCETE16J00182,66509.08,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCEMS14F00048,67330,S J BASHEN INC,2016,multi-year,multi-year
HSCETE16J00249,67579.92,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00539,68666.5,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCEMS16F00005,70000,S J BASHEN INC,2016,multi-year,multi-year
HSCETE16J00276,71599.68,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETC16J00014,74219.02,GOVPLACE,2016,multi-year,multi-year
HSCETE16J00070,75280,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00542,76020.11,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE16J00519,76884.7,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00295,79585.78,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCEMS16J00012,80000,OLIN CORPORATION,2016,multi-year,multi-year
HSCETE16J00002,81166.12,ESCGOV,2016,multi-year,multi-year
HSCEMS16J00054,83848.26,OLIN CORPORATION,2016,multi-year,multi-year
HSCEMS16J00098,87800,OLIN CORPORATION,2016,multi-year,multi-year
HSCETE16J00188,89972.49,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00499,90170.39,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00414,92486.5,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00080,96472,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00110,96912.8,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCEMD16J00055,98448,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCEMS16J00043,99675.04,OLIN CORPORATION,2016,multi-year,multi-year
HSCEMS15F00056,102757.54,S J BASHEN INC,2016,multi-year,multi-year
HSCETE16J00055,118036.46,GOVPLACE,2016,multi-year,multi-year
HSCEDM13F00018,119129.6,DOCUMENT IMAGING DIMENSIONS,2016,multi-year,multi-year
HSCETE15J00725,122056,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE15J00657,123765,"MYTHICS, INC",2016,multi-year,multi-year
HSCETE16J00193,131259.82,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE15J00775,136945.5,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00184,151640,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCEMS16J00014,152400,OLIN CORPORATION,2016,multi-year,multi-year
HSCETE16J00362,152575.72,"MYTHICS, INC",2016,multi-year,multi-year
HSCETE16J00531,169044.7,GOVPLACE,2016,multi-year,multi-year
HSCETE16J00279,173792.37,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCEMS16J00084,191941.8,OLIN CORPORATION,2016,multi-year,multi-year
HSCEMS16F00017,198830.76,S J BASHEN INC,2016,multi-year,multi-year
HSCETC15J00085,203682.5,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCEMS16J00055,213156.42,OLIN CORPORATION,2016,multi-year,multi-year
HSCETE15J00772,215083.76,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00141,222922.37,"MYTHICS, INC",2016,multi-year,multi-year
HSCETC15J00086,225917.5,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00246,233134.19,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE16J00273,236819.44,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00064,252620.32,GOVPLACE,2016,multi-year,multi-year
HSCETC16J00001,258672.49,ESCGOV,2016,multi-year,multi-year
HSCETE16J00168,269291.04,"MYTHICS, INC",2016,multi-year,multi-year
HSCETE16J00245,276589.5,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00263,299940,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00102,303751.7,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE16J00104,303751.7,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE15J00723,304381.19,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE15J00742,311000,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE15J00686,319551.21,"MYTHICS, INC",2016,multi-year,multi-year
HSCETE16J00169,324359.76,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE15J00755,327572.87,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE15J00749,330688.07,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00111,337665.08,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00357,365159.76,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETC15J00090,368694.17,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00454,371666.67,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE15J00729,372131.35,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE15J00192,410381.01,"MYTHICS, INC",2016,multi-year,multi-year
HSCETE16J00300,466775.86,DELL FEDERAL SYSTEMS L.P.,2016,multi-year,multi-year
HSCETE15J00730,469071.01,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE15J00731,526216.9,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00231,657429.93,"ANACAPA MICRO PRODUCTS, INC.",2016,multi-year,multi-year
HSCETE16J00312,916174.35,"NET DIRECT SYSTEMS, LLC",2016,multi-year,multi-year
HSCETE16J00101,975787.74,"MYTHICS, INC",2016,multi-year,multi-year
HSCETE15J00012,1451286.1,ESCGOV,2016,multi-year,multi-year
HSCEMS16J00053,1538228.32,OLIN CORPORATION,2016,multi-year,multi-year
HSCEDM14J00025,2136489.02,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCEDM15J00023,2984580.12,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCETC16J00058,3000806.8,"MYTHICS, INC",2016,multi-year,multi-year
HSCEMR16J00020,3340000,OLIN CORPORATION,2016,multi-year,multi-year
HSCETC15J00019,3665863.39,VISIONARY INTEGRATION PROFESSIONALS LLC,2016,multi-year,multi-year
HSCEDM14F00011,4224131.67,"ALUTIIQ DIVERSIFIED SERVICES, LLC",2016,multi-year,multi-year
HSCEDM16J00034,4347176.26,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCEDM14J00015,6486508.07,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCEDM15J00027,6924017.04,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCEDM14J00024,7663970.94,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCEDM16J00036,7864894.64,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCEDM15J00026,7934925.57,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCEDM16J00035,8765773.5,G4S SECURE SOLUTIONS (USA) INC,2016,multi-year,multi-year
HSCETC12F00014,61356488.28,"PHACIL, INC.",2016,multi-year,multi-year
HSCECR11F00021,169207287.3,"SPECTRUM SECURITY SERVICES, INC.",2016,multi-year,multi-year
HSCETE15F00002,19631.87,"ISYS, LLC",2015,multi-year,multi-year
HSCEMS15J00052,26562.8,AMMUNITION ACCESSORIES INC.,2015,multi-year,multi-year
HSCEMS15J00056,30908,AMMUNITION ACCESSORIES INC.,2015,multi-year,multi-year
HSCETE15J00014,51372.16,"ISYS, LLC",2015,multi-year,multi-year
HSCEMS15J00074,120740,AMMUNITION ACCESSORIES INC.,2015,multi-year,multi-year
HSCEMS15J00119,120740,AMMUNITION ACCESSORIES INC.,2015,multi-year,multi-year
HSCEMS15J00096,133779.92,AMMUNITION ACCESSORIES INC.,2015,multi-year,multi-year
HSCEMS15J00050,169036,AMMUNITION ACCESSORIES INC.,2015,multi-year,multi-year
HSCETE15F00007,54923659.64,"ISYS, LLC",2015,multi-year,multi-year
HSCEMD15F00071,857201.75,STARSIDE SECURITY AND INVESTIGATION INCORPORATED,2015,multi-year,multi-year
HSCEMR15P00023,5000,"RADVANY, PAUL",2015,multi-year,multi-year
HSCEMR15F00033,5795,HUMAN RESOURCES INSTITUTE INCORPORATED,2015,multi-year,multi-year
HSCEMR15P00004,6921.53,"PINAL, COUNTY OF",2015,multi-year,multi-year
HSCEMS15J00046,18492,"REMINGTON ARMS COMPANY, INC.",2015,multi-year,multi-year
HSCEMR15F00045,18896.91,"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",2015,multi-year,multi-year
HSCEMS15J00045,25326,"REMINGTON ARMS COMPANY, INC.",2015,multi-year,multi-year
HSCEDM14P00055,29882.61,NEW LIFE CHINESE LAUNDRY INC,2015,multi-year,multi-year
HSCEMS15F00069,92867.14,CAPGEMINI GOVERNMENT SOLUTIONS LLC,2015,multi-year,multi-year
HSCEMS12F00052,162378.93,BAE SYSTEMS AEROSPACE & DEFENSE GROUP INC.,2015,multi-year,multi-year
HSCEMR15J00012,259272.72,MAVAGI ENTERPRISES INC,2015,multi-year,multi-year
HSCEMS13F00032,530947.28,"DEVA & ASSOCIATES, P.C.",2015,multi-year,multi-year
HSCEMS15J00126,1123670,"GOLDEN KEY GROUP, LLC",2015,multi-year,multi-year
HSCETC15J00065,4521662.44,"PROCENTRIX, INC.",2015,multi-year,multi-year
HSCEMS15F00078,6108699.29,ERNST & YOUNG LLP,2015,multi-year,multi-year
HSCEMS11J00080,6172000.41,ALL POINTS LOGISTICS INCORPORATED,2015,multi-year,multi-year
HSCENV08F00036,8081486.79,THE MITRE CORPORATION,2015,multi-year,multi-year
HSCETC08F00024,24584283.36,THE MITRE CORPORATION,2015,multi-year,multi-year
HSCEMR15F00004,4780.47,"HAWORTH, INC",2015,multi-year,multi-year
HSCEMR15F00032,29643.64,"HAWORTH, INC",2015,multi-year,multi-year
HSCEMR15F00040,388217.32,"KCORP TECHNOLOGY SERVICES, INC.",2015,multi-year,multi-year
HSCETC15J00091,4858,"VENTURE NETCOMM, INC.",2015,multi-year,multi-year
HSCEMS13J00082,7292.85,"GENERAL DYNAMICS ORDNANCE AND TACTICAL SYSTEMS - SIMUNITION OPERATIONS, INC.",2015,multi-year,multi-year
HSCETC15J00084,7884.17,"VENTURE NETCOMM, INC.",2015,multi-year,multi-year
HSCEDM12P00174,22043.82,"ARAMARK UNIFORM & CAREER APPAREL, LLC",2015,multi-year,multi-year
HSCETC15J00077,28595.29,"VENTURE NETCOMM, INC.",2015,multi-year,multi-year
HSCETC15J00079,31811.8,"VENTURE NETCOMM, INC.",2015,multi-year,multi-year
HSCETC15J00083,36443.81,"VENTURE NETCOMM, INC.",2015,multi-year,multi-year
HSCEMS15J00091,56720.16,"GENERAL DYNAMICS ORDNANCE AND TACTICAL SYSTEMS - SIMUNITION OPERATIONS, INC.",2015,multi-year,multi-year
HSCETC15J00071,66469.39,"VENTURE NETCOMM, INC.",2015,multi-year,multi-year
HSCETC15F00021,454729.53,"PG PUBLIC SERVICES, LLC",2015,multi-year,multi-year
HSCEMS15F00051,1764940.73,DELOITTE CONSULTING LLP,2015,multi-year,multi-year
HSCEMS15J00014,197.22,"ALLCLEAR ID, INC.",2015,multi-year,multi-year
HSCEDM15P00066,405,"LATAH, COUNTY OF",2015,multi-year,multi-year
HSCEMR15P00008,3478.22,TYCO INTEGRATED SECURITY LLC,2015,multi-year,multi-year
HSCETE15J00444,12852,"AKIRA TECHNOLOGIES, INC",2015,multi-year,multi-year
HSCETE15J00649,17090,BLUE TECH INC.,2015,multi-year,multi-year
HSCEMS15J00064,36625,"REMINGTON ARMS COMPANY, LLC",2015,multi-year,multi-year
HSCEMS15F00035,50000,"FEDERAL FACILITATORS, LLC.",2015,multi-year,multi-year
HSCEMS15J00003,51786.2,"ALLCLEAR ID, INC.",2015,multi-year,multi-year
HSCETC15F00016,67373.64,"N2GRATE GOVERNMENT TECHNOLOGY SOLUTIONS, LLC",2015,multi-year,multi-year
HSCEMD15F00158,1389236.28,MCMANIS ASSOCIATES INC.,2015,multi-year,multi-year
HSCETC13F00057,1434219.84,"BATTLE RESOURCE MANAGEMENT, INC.",2015,multi-year,multi-year
HSCEMS15J00058,1646.4,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS15J00084,2634.24,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS15J00020,3073.28,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS14J00105,14927.36,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS15J00070,45001.6,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS15J00135,83856.64,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS14F00027,224779.06,U S  GOVERNMENT CONSULTING GRO,2015,multi-year,multi-year
HSCEMS15J00142,243667.2,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS14J00084,332902.08,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS14J00098,333011.84,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCEMS15J00063,582606.08,ATK SPORTING GROUP LLC,2015,multi-year,multi-year
HSCETC13F00072,819430.26,EVIGILANT.COM INCORPORATED,2015,multi-year,multi-year
HSCEMD14F00173,1592961.6,"PIERCE MANUFACTURING, INC.",2015,multi-year,multi-year
HSCEMD16FAF001,37870.76,"FORFEITURE SUPPORT ASSOCIATES, LLC",2015,multi-year,multi-year
HSCEDM15F00007,229007.93,"FITZGERALD, BEN REAL ESTATE SE",2015,multi-year,multi-year
HSCEMS15F00062,267697.85,"FITZGERALD, BEN REAL ESTATE SE",2015,multi-year,multi-year
HSCEDM14F00022,1408991.15,"FITZGERALD, BEN REAL ESTATE SE",2015,multi-year,multi-year
HSCEDM13J00023,1670723.16,"FITZGERALD, BEN REAL ESTATE SE",2015,multi-year,multi-year
HSCEMD11FAF001,8213950.12,"FORFEITURE SUPPORT ASSOCIATES, LLC",2015,multi-year,multi-year
HSCETE12J00134,2259.48,DELL MARKETING LIMITED PARTNERSHIP,2015,multi-year,multi-year
HSCEMS15J00011,6792.1,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMD12P00101,11428.13,N CALIFORNIA REGIONAL PUBLIC SAFETY TRAINING AUTHORITY,2015,multi-year,multi-year
HSCEMS15J00079,13803.3,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00097,21092.5,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00030,32699,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00093,59654.73,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00136,74506.53,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00114,247625.95,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00061,250578.9,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00098,256441.08,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00090,421850,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00095,469097.2,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCEMS15J00086,581695.5,FEDERAL CARTRIDGE COMPANY,2015,multi-year,multi-year
HSCETC13F00030,12080065.52,PALANTIR TECHNOLOGIES INC.,2015,multi-year,multi-year
HSCETE15J00557,371.06,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00365,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00369,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00383,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00388,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00392,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00395,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00443,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00450,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00478,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00543,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00552,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00572,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00593,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00647,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00676,603.74,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00578,693.5,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00574,822.09,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETC13J00063,883.56,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00158,992.56,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00146,1138.56,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00545,1207.48,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00678,1207.48,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00434,1305.75,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00099,1327.48,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETC15J00037,1359.46,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETC14J00130,1475.58,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00044,1587.89,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00162,1801,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00053,1811.22,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00486,1811.22,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00606,1811.22,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00475,1985.12,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00554,2076.12,DELL FEDERAL SYSTEMS L.P.,2015,multi-year,multi-year
HSCETE15J00036,2080.5,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00107,2343.9,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00100,2414.96,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCEMS15J00076,2610.32,"MYTHICS, INC",2015,multi-year,multi-year
HSCETE15J00185,2611.5,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00328,2655.98,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00672,2768.16,DELL FEDERAL SYSTEMS L.P.,2015,multi-year,multi-year
HSCETE15J00045,2774,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00101,2941.71,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00196,2941.71,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00256,2941.71,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETC15J00039,3010,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00236,3018.7,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00643,3018.7,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00658,3108.78,GOVPLACE,2015,multi-year,multi-year
HSCETE15J00120,3125.2,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00177,3332.28,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCEMS14J00108,3356.48,OLIN CORPORATION,2015,multi-year,multi-year
HSCETE15J00620,3465.92,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00344,3467.5,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00113,3608.16,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00604,3622.44,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00510,3639.7,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00239,3652,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00724,3814.3,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00231,3922.28,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00132,4161,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00209,4161,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00575,4226.18,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00539,4272.2,DELL FEDERAL SYSTEMS L.P.,2015,multi-year,multi-year
HSCETE15J00077,4332.68,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15F00015,4630.72,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETC13J00094,4652.8,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00642,4760.45,DELL FEDERAL SYSTEMS L.P.,2015,multi-year,multi-year
HSCETE15J00300,4774.55,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETC15J00045,4844.28,DELL FEDERAL SYSTEMS L.P.,2015,multi-year,multi-year
HSCETE15J00527,4854.5,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00180,4902.85,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00237,4902.85,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00394,4902.85,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00121,4954.1,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00167,4971.68,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETC15J00026,4998.25,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00202,5103.57,"NET DIRECT SYSTEMS, LLC",2015,multi-year,multi-year
HSCETE15J00605,5253.6,DELL FEDERAL SYSTEMS L.P.,2015,multi-year,multi-year
