award_id,recipient_name,parent_name,recipient_city,recipient_state,current_total_value,potential_total_value,awarding_office_name,awarding_office_cat,naics_description,naics_cat,award_description,product_combo,company_combo
HSCEDM14F00011,Alutiiq Diversified Services,Afognak Native,Anchorage,AK,5135635.83,5573643.41,Detention Compliance And Removals,Detention Compliance And Removals,Administrative Management,Consulting,Facilities Maintenance Solicitation,Administrative Management||Consulting,Alutiiq Diversified Services||Afognak Native
HSCEMD14J00053,Knowledgebank,Knowledgebank,Ashburn,VA,1627760,1936582,Detention Compliance And Removals,Detention Compliance And Removals,Administrative Management,Consulting,Office of Human Capital Operational Support Services,Administrative Management||Consulting,Knowledgebank||Knowledgebank
70CMSD18FR0000019,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,4256.45,4256.45,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,One Multifunction Copier Pius One Year Maintenance Agreement,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
70CMSD18FR0000027,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,9412.1,9412.1,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,2 B&W Mfds With 12 Month Flat Rate Fee Maintenance,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
70CMSD18FR0000031,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,4394.68,4394.68,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase of 1 Color MFD and Maintenance Agreement,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
70CMSD18FR0000046,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,9849.3,9849.3,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Color Mfd's Pius Maintenance,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
70CMSD18FR0000061,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,8529.96,8529.96,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Black and White MFD Pius Maintenance,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
70CMSD18FR0000128,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,9148.86,9148.86,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Buy 2 Black and White Mfds,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEDM12J00065,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Arlington,VA,19012.49,19012.49,Detention Compliance And Removals,Detention Compliance And Removals,Copiers,Trade & Manufacturing,MFD Copier and Maintenace Agreement,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEDM13F00024,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,33299.34,47834.94,Detention Compliance And Removals,Detention Compliance And Removals,Copiers,Trade & Manufacturing,Copier Lease and Maintenance Agreement,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEDM13F00033,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,14921.42,19370.06,Detention Compliance And Removals,Detention Compliance And Removals,Copiers,Trade & Manufacturing,MFD Lease and Maintenance Agreement,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD14F00003,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,9843,9843,Detention Management - Laguna,Detention Management,Copiers,Trade & Manufacturing,MFD (Copier) Maintenance Agreement.,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD15F00091,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,12840.13,12840.13,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,2 Color Mfds,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00001,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,5830.09,5830.09,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,"Purchase of MFD Copier for Asac Anchorage, Alaska",Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00029,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,25335.6,25335.6,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Maintenance On 9 Owned Konica Minolta Copiers,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00047,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,7851.29,7851.29,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Multiple Color and B/W MFD Purchase for Various Program Offices,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00048,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,5622.6,5622.6,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,"Buying New Copier and One Year Maintenance Plan for Reno, NV",Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00049,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,5534.04,5534.04,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase 1 New Copier for Administrative Tasks at the South Texas Family Residential Center,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00051,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,4163.53,4230.53,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Copier Purchase and Maintenance,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00053,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,4430.04,4430.04,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,"Purchase New B/W MFD for Memphis, Tn Office",Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00056,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,20990.28,24791.88,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,"Purchase 3 New Copiers, 3 Year Options, Replace 3 Copiers Lease. These Copiers Support Dallas Field Office Admin, Detained & Detention Unit",Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00057,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,26524.64,32671.04,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase Three Copiers for New Facility Prairieland Detention Center (PDC),Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00063,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,3986.93,3986.93,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,"Purchase A New Copier Being Requested Due to Final Option Year Expiring August 30, 2016",Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00076,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,4202.04,4202.04,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase New B/W Copier for OAQ Laguna Office,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00092,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,4190.27,4190.27,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase 1 Monochrome MFD With Maintenance,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00111,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,11417.86,11417.86,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase 3 New Copiers With A 12 Month Maintenance Agreement,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00116,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,7488.17,7488.17,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,MFD and Maintenance,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD17F00033,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,6577.14,6577.14,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Buy New B&W Copier Pius 12 Month Maintenance Agreement,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD17F00082,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,43592.4,108981,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Lease 15 B&W Copiers for 60 Months,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD17F00086,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,5634.02,5634.02,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase 1 Color MFD With Base Year Maintenance for Sac Phoenix,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD17F00107,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,2582.4,6456,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,60 Month MFD Lease,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD17F00160,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,42363.56,42363.56,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase 4 Monochrome Mfds for Miami Occ,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD17F00164,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,4192.62,4192.62,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase of One (1) Color Copy Machine Needed for the Opr Sac Ne Asac Chicago Office,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD17F00182,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,3880.09,3880.09,Mission Support Dallas,Mission Support,Copiers,Trade & Manufacturing,Purchase New Mult-Fuctional Copier,Copiers||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEMD16F00052,Konica Minolta Business Solutions U.S.A.,Konica Minolta Holdings,Vienna,VA,4598.04,4598.04,Mission Support Dallas,Mission Support,Landscaping,Trade & Manufacturing,"Custodial and Groundskeeping Svcs at Florence Spc, AZ",Landscaping||Trade & Manufacturing,Konica Minolta Business Solutions U.S.A.||Konica Minolta Holdings
HSCEDM17F00065,Lighted Signs Direct,Lighted Signs Direct,Dumfries,VA,6894.48,6894.48,Detention Compliance And Removals,Detention Compliance And Removals,Signs,Printing & Publishing,"Creation, Delivery and Installation of Dimensional Lettering for Conference Room Wall, ICE Ero/Dro-Fod-Fne",Signs||Printing & Publishing,Lighted Signs Direct||Lighted Signs Direct
HSCEMR12F00039,Logistics Applications,Logistics Applications,Alexandria,VA,4296320.15,4296320.15,Mission Support Dallas,Mission Support,Storage,Trade & Manufacturing,Logistics Support and Warehousing Services at ICE HQ Dc,Storage||Trade & Manufacturing,Logistics Applications||Logistics Applications
HSCEMS17F00066,Logistics Applications,Logistics Applications,Alexandria,VA,865933.56,4548316.52,Mission Support Washington,Mission Support,Storage,Trade & Manufacturing,Recompete of Existing Contract. Logistics & Warehouse Support,Storage||Trade & Manufacturing,Logistics Applications||Logistics Applications
HSCEMS16C00003,LT Business Solutions,LT Business Solutions,Fredericksburg,VA,220210.45,570270.99,Mission Support Washington,Mission Support,Administrative Management,Consulting,Human Resources Support Services,Administrative Management||Consulting,LT Business Solutions||LT Business Solutions
HSCEMD17J00139,MA Federal,MA Federal,Reston,VA,47755.68,47755.68,Mission Support Dallas,Mission Support,Cameras,IT,Evo Camera,Cameras||IT,MA Federal||MA Federal
HSCETE12J00272,MA Federal,MA Federal,Mc Lean,VA,95936.79,95936.79,Information Technology Division,Information Technology,Surveillance Equipment,IT,Electronic Surveillance,Surveillance Equipment||IT,MA Federal||MA Federal
70CTD018P00000012,Magnet Forensics USA,Magnet Forensics USA,Herndon,VA,10050,10050,Information Technology Division,Information Technology,Software Licenses,IT,Forensic Software Upgrade and Maintenance in Support of the Opr Cyber Unit. Period of Performance 1 Year After Payment is Received.,Software Licenses||IT,Magnet Forensics USA||Magnet Forensics USA
HSCEMD17P00026,Magnet Forensics USA,Magnet Forensics USA,Herndon,VA,151848,151848,Mission Support Dallas,Mission Support,Software Licenses,IT,Axiom Software License Upgrades,Software Licenses||IT,Magnet Forensics USA||Magnet Forensics USA
70CMSD18P00000046,Magnet Forensics USA,Magnet Forensics USA,Herndon,VA,25000,25000,Mission Support Dallas,Mission Support,Software Training,IT,Customized Software Training&Certification,Software Training||IT,Magnet Forensics USA||Magnet Forensics USA
70CIT018FR0000003,Management Concepts,Management Concepts,Vienna,VA,4148,4148,Detention Compliance And Removals,Detention Compliance And Removals,Professional Development,Research & Professional Development,Two Day On-Site Best Value Source Selection Class,Professional Development||Research & Professional Development,Management Concepts||Management Concepts
70CMSW18P00000019,Management Concepts,Management Concepts,Tysons Corner,VA,12000,12000,Mission Support Washington,Mission Support,Professional Development,Research & Professional Development,To Offer Through Management Concepts A Budgeting and Accounting: Making the Connection Course for 30 Staff Members.,Professional Development||Research & Professional Development,Management Concepts||Management Concepts
HSCEMS17F00020,Management Concepts,Management Concepts,Vienna,VA,4499,4499,Mission Support Washington,Mission Support,Professional Development,Research & Professional Development,"New Group Training for A One Day, Instructor-Lead, Acquisition-Based, Refresher Course for Approx. 30 Ocio Acquisition Personnel",Professional Development||Research & Professional Development,Management Concepts||Management Concepts
HSCEMR14F00019,Solv,Mangi Environmental,Mc Lean,VA,2357392,2357392,Mission Support Dallas,Mission Support,Conservation,Misc.,Ofa Environmental Support Services,Conservation||Misc.,Solv||Mangi Environmental
HSCEMD14F00168,McManis Associates,McManis Associates,Manassas,VA,2332727,2342727,Detention Compliance And Removals,Detention Compliance And Removals,Administrative Management,Consulting,Project Management Support,Administrative Management||Consulting,McManis Associates||McManis Associates
70CTD018P00000009,Metrotec,Metrotec,Purcellville,VA,3795,3795,Information Technology Division,Information Technology,Electrical,Trade & Manufacturing,Igp Tv Monitors and Installations in Rooms 4098 and 4099,Electrical||Trade & Manufacturing,Metrotec||Metrotec
